audio,Noakhali_text,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/jamaiaschekhete_segment_45.wav,যাক। শার্ক এমন একগা মাছ যেটা কখনও থামে না,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/jamaiaschekhete_segment_46.wav,সবসময় দৌড়ের উচে থায়। কারণ হেতে থামলেই অসুস্থ হয় পড়ে,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/jamaiaschekhete_segment_47.wav,অতএব 'থাইমলে ভাল লাগে' কথা এয়ান মাইনষের,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/boniisreal1_segment_0.wav,"বনি ইসরাইল গোত্রে বাস কইরতো তিনজন ব্যক্তি। একজন কুষ্ঠরোগী, একজন টাকলু একজন",,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/boniisreal1_segment_1.wav,অন্ধ। হেগুনের পরীক্ষা কইরবার লাই আল্লাহ এক ফেরেশতা পাঠাইছেন। মানুষের,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/boniisreal1_segment_2.wav,"মানুষের বেশে ফেরেশতা গেছে কুষ্ঠরোগীর কাছে। কইছে, 'তুমি আল্লাহর কাছে কীয়া চাও?'",,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/boniisreal1_segment_3.wav,"হেতে কইছে, 'আই এই কুৎসিত রোগ তুন মুক্তি চাই।' ফেরেশতা",,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/boniisreal1_segment_4.wav,হেতের শরীরে হাত বুলাই দোয়া কইরছে। আর লগে লগে হেতে ভালা হই গেছে।,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/boniisreal1_segment_5.wav,"ফেরেশতা কইছে, 'তুই কি কোন সম্পদ চাও?' হেতে খুশি হই কইছে,",,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/boniisreal1_segment_6.wav,"হ্যাঁ, আই উট পাইলে খুশি হমু।' ফেরেশতা হেতেরে একটা গর্ভবর্তী উট",,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/boniisreal1_segment_7.wav,দিছে। এরপর আল্লাহর দরবারে বরকতের লাই বলি দোয়া করি বিদায় নিছে । ফেরেশতা টাক,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/boniisreal1_segment_8.wav,"মাথা লোক ইগার কাছে যাই কইছে, 'তুই আল্লাহর কাছে কী চাও?' লোক ইগা, 'টাকের কারণে",,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/boniisreal1_segment_9.wav,মানুষের 'টাকের কারণে মাইনষে আরে অপছন্দ করে। আই হিয়ান,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/boniisreal1_segment_10.wav,নিরাময় চাই।' ফেরেশতা হেতের মাথায় হাত বুলাই দিতেই নতুন চুলে হেতার মাথা,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/boniisreal1_segment_11.wav,"ভরি গেছে। ফেরেশতা কইছে, 'তুই কি কোন সম্পদ চাও?' হেতে কইছে 'হ্যাঁ, আই গরু পাইলে খুশি হমু।'",,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/boniisreal1_segment_12.wav,ফেরেশতা হেতেরে একগা গর্ভবর্তী গাভী দিছে। আল্লাহর দরবারে বরকতের লাই।,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/boniisreal1_segment_13.wav,দোয়া করি বিদায় দিছে। এবার ফেরেশতা গেছে অন্ধকার,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/boniisreal1_segment_14.wav,"লোকের কাছে। কইছে, 'তুমি আল্লাহর কাছে কী চাও?' লোকে কইছে, 'অন্ধ বলি আই",,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/boniisreal1_segment_15.wav,"আল্লাহর দুনিয়া দেখতআম হারি না। আই চাই চোখের আলো, যেন অ্যাঁর দৃষ্টি",,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/boniisreal1_segment_16.wav,আই প্রাণভরি দেইখতাম পারি।' ফেরেশতা হেতার চোখে হাত বুলাই,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/boniisreal1_segment_17.wav,"দেয়ায় চোখ ভালো হই গেছে। ফেরেশতা কইছে, 'তুই কি কোন সম্পদ চাও?' হেতে কইছে, 'হ্যাঁ,",,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/boniisreal1_segment_18.wav,আমি একটা ছাগল চাই তাইলে খুশি হমু।' ফেরেশতার দোয়া কবুল কইরলেন,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/boniisreal1_segment_19.wav,"হেতাগো দিলেন অনেক উট, গরু ও ছাগল। অল্পদিনেই হেতারা ধনী হই গেল।",,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/boniisreal1_segment_20.wav,আল্লাহ হেতাইনের এই অভাবিত উন্নতি দেই হতবাক। কিছুদিন পর সেই,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/boniisreal1_segment_21.wav,আবার হেতাগো কাছে গেছে। এবার অন্য মানুষের বেশে,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/boniisreal1_segment_22.wav,"গেছে কুষ্ঠরোগীর কাছে। কইছে, 'আই এক মুসাফির। পথ খরচ",,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/boniisreal1_segment_23.wav,ফুরিয়ে বাইশ মজার গল্প আমি এখন নিঃস্ব।,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/boniisreal1_segment_24.wav,আমার বাহন আমার উট যে মরি গেছে।,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/boniisreal1_segment_25.wav,"আল্লাহ আফনারে দিয়েছেন চমৎকার চেহারা, অঢেল সম্পদ। যে আল্লাহ আফনাকে",,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/boniisreal1_segment_26.wav,"এত দিয়েছেন তার নামে আপনার কাছে একটা উট চাই।' লোক ইগা কইল , 'হতভাগা",,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/boniisreal1_segment_27.wav,কোথাকার! দূর হ এখান তুন। সারাবছর খেটে আই তোর লাই সম্পদ,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/boniisreal1_segment_28.wav,"করছি নাকি?' ফেরেশতা বলল, 'সম্পদের মালিক আল্লাহ। সম্পদ নিয়ে বড়াই কইত্তেন ন",,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/boniisreal1_segment_29.wav,কইরবেন না । আল্লাহ যা দিয়েছেন ইয়ান তুন আল্লাহর বান্দার লাই ব্যয় করবেন।' লোক ইগা,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/boniisreal1_segment_30.wav,"এবার রাগি যাই কইল, 'কী, আমাকে উপদেশ দেয়া হচ্ছে? যা যা, কিছুই হাইতি ন। ভাগ ইয়ান তুন ।",,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/boniisreal1_segment_31.wav,"ইয়ান তুন ।' ফেরেশতা কইল, 'আফনারে মনে হয় আমি চিনতে পেরেছি। আপনার খুব খারাপ",,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/boniisreal1_segment_32.wav,খারাপ কুষ্ঠরোগ আছিল। আপনি আছিলেন গরীব। পরে আল্লাহ,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/boniisreal1_segment_33.wav,আপনারে সুস্থ করি দেন। আপনাকে দান করেন অঢেল সম্পদ।' 'মিথ্যে কথা!' বলি লোকটি চেঁচাই কইল,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/boniisreal1_segment_34.wav,"এসব কাহিনী বানাই তুমি আর কাছ থেকে কিছুই আদায় কইরতে পাইরবা না।' ফেরেশতা কইছে, 'আই",,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/boniisreal1_segment_35.wav,মোটেও মিথ্যা কথা কইয়ের না। মিছা কইছেন আননে। আল্লাহ মিথ্যাবাদী ভালোবাসেন,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/boniisreal1_segment_36.wav,"না। আপনি আননে তওবা করেন, নইলে আননে",,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/boniisreal1_segment_37.wav,নের ভাইগ্য আবার আগের মত হই যাইবো।' লোক ইগা ফেরেশতার কথায় কান না দি,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/boniishrael02_segment_0.wav,"পরেরদিন ঘুমের তুন জাগি লোক ইগা দেখতে হাইলো যে , হেতার শরীর জুড়ে আবার কুষ্ঠরোগ থকথক",,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/boniishrael02_segment_1.wav,করের। হেতে শুয়ে আছে এক কুঁড়েঘরে। আর হেতের যে এত এত,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/boniishrael02_segment_2.wav,উট আছিল সে হেগুলার কোন হদিস নেই। ফেরেশতা এবার গেল টাকমাথা লোকটা লোক ইগার,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/boniishrael02_segment_3.wav,"কাছে। হেতেরেও কইল, 'আই এক মুসাফির। অ্যাঁরে আল্লাহর ওস্তে",,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/boniishrael02_segment_4.wav,"একটা গরু দান করুন।' কিন্তু কুষ্ঠরোগীর মত সেও হেতেরে তাড়ায়ে দিছে। কইল, 'অ্যাঁর",,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/boniishrael02_segment_5.wav,"মাত্র অল্ফ কয়গা গরু, তোয়ারে কোথতুন আই গরু দান করমু?' ফেরেশতা কইছে, আল্লাহর",,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/boniishrael02_segment_6.wav,নাশোকর বান্দা হইবেন না হইতো ন। আল্লাহ আন্নের রহমতে,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/boniishrael02_segment_7.wav,"থে বঞ্চিত হইবেন।' 'না, হইত ন। আই ইয়ান তুন দান",,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/boniishrael02_segment_8.wav,ফত্র খুলি বসিনি। আন্নে কী আবদার! অন্তত ইকগা গরু দান করুন।,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/boniishrael02_segment_9.wav,"ফেরেশতা কইছে, 'আফনারে বোধহয় আই চিনছি। আননে বিশাল টাক",,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/boniishrael02_segment_10.wav,আছিল। লোকে সে লাই আননেরে ঘৃণা কইরতো। পরে আল্লাহ,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/boniishrael02_segment_11.wav,আননেরে সুস্থ করি দেন এবং আননেরে একগা গরুর তুন অনেক গরু দান করেন।' লোক ইগা কইল,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/boniishrael02_segment_12.wav,"কি যা তা কয়র । যাও ইয়ান তুন।' ফেরেশতা কইছে, 'যাইয়ের",,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/boniishrael02_segment_13.wav,"তবে মনে রাইখবেন, যিনি সম্পদ দিছেন তিনি সম্পদও নিতে হারেন।",,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/boniishrael02_segment_14.wav,মিথ্যা কথা কইলে আননে আগের মত হই যাবেন।' ফেরেশতা চলি গেছে। দেইখতে দেইখতে লোকটি আবার আগের,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/boniishrael02_segment_15.wav,"আগের মত টাকমাথা ও গরীব হই গেছে। এবার ফেরেশতা গেছে অন্ধ লোকটির কাছে। কইল,",,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/boniishrael02_segment_16.wav,"আমি মুসাফির। আমারে একটা ছাগল দি সাহায্য করুন।' লোক ইগা কইছে, 'আমি ছিলাম অন্ধ ও",,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/boniishrael02_segment_17.wav,গরীব। আল্লাহ অ্যাঁরে ভালো করি দিছেন। ধন-সম্পদ দিছেন। আমার যত সম্পদ সবই আল্লাহরই দান। আন্নেরে,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/boniishrael02_segment_18.wav,"যে কয়টা বকরী দরকার ইচ্ছামত লই যান।' ফেরেশতা কইল, 'না, এসব আফনারই থাক। আল্লাহ আফনারে",,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/boniishrael02_segment_19.wav,তিন তিনজনরে ফরীক্ষা কইরবার জন্য অ্যাঁরে হাঠায়ছেন। দু'জন হরীক্ষায় হাস,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/boniishrael02_segment_20.wav,করেনি। তারা অহংকারী হই উইঠছে।,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/boniishrael02_segment_21.wav,এগুনের ওফর আল্লাহ গযব নাজিল হয়ছে। আননে ফাস কইরছেন। আল্লাহ আননের সম্পদ আরো বাড়ায় দিবেন।' এ কাহিনী,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/boniishrael02_segment_22.wav,"আমাদের শেখায়, কৃপণতা মহাপাপ। অহংকার করা ঠিক নয়। যেতারা",,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/boniishrael02_segment_23.wav,আল্লাহর শোকর আদায় করে না হেতাগোর ওপর গযব নাজিল হয়। মানুষ,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/Shaheedminar_segment_0.wav,আমার ভাইয়ের রক্তে রাংগানো একুশে ফেব্রুয়ারি,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/Shaheedminar_segment_1.wav,আমি কি ভুলিতে হারি বর্তমানে প্রভাত ফেরির গান ই,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/Shaheedminar_segment_2.wav,গা রচিয়তা আব্দুল গাফফার চোওধুরি আমরা বেকে জানি,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/Shaheedminar_segment_3.wav,কিন্তু সুরকার কে জানেন নি হুম ঠিক কইছেন,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/Shaheedminar_segment_4.wav,আলতাফ মাহমুদ উনি উনিশ শো চুয়ানন সালে এক গান,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/Shaheedminar_segment_5.wav,গান ইগার নতুন করি সুর দিছিলেন ইগার আগে আব্দু,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/Shaheedminar_segment_6.wav,ব্দুল লতিফ নামের এক ভদ্রলোক গান ইগার সুর দিয়েছিল কিন্তু আ,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/Shaheedminar_segment_7.wav,আলতাফ মাহমুদ ের গান ই বেশি জনপ্রিয়তা হায় বিবিসি শ্রোতা,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/Shaheedminar_segment_8.wav,জরিপে বাংলা গানের শ্রেষ্ট গানের তালিকাত তিন নাম্বার,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/Shaheedminar_segment_9.wav,আছেে গান ইগা কেন্দ্রিয় শহিদ মিনারের সপতি যে হা,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/Shaheedminar_segment_10.wav,হামিদুর রহমান ইয়ান ইকগা দুদের বাইচ্ছা ও জানে কিন্তু বরত,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/Shaheedminar_segment_11.wav,বর্তমানে কেন্দ্রিয় শহিদ মিনারের ভিত্তি প্রস্থর কেগা স্থাপন কইরছে কইতে হাইর,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/Shaheedminar_segment_12.wav,বেন নি হাইরলেন না কেন উন নিশ শো ছাপ পান্ন সালের একুশ,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/Shaheedminar_segment_13.wav,কুশে ফেব্রুয়ারিতে ভাষা আন্দোলনের অন্যতম শহিদ রিকশা,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/Shaheedminar_segment_14.wav,চালক আওয়ালের ছয় বছরের মেয়ে বছিরন এই অসাধারণ,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/Shaheedminar_segment_15.wav,স্বপতির ভিত্তি প্রস্থর কইরছিল তার সাত বছর হর,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/Shaheedminar_segment_16.wav,হর মানে উনিশ শো তেষশটি সালের একুশে ফেব্রুয়ারি এই মহান,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/Shaheedminar_segment_17.wav,ন স্বপতির উদ্ভোব্দন করেন ভাষা আন্দোলনের অন্যতম শহিদ,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/Shaheedminar_segment_18.wav,বেক্তিত্ত আবুল বরকতের মা হাসিনা বেগম তাদের রক্তের,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/Shaheedminar_segment_19.wav,বিনিময়ে এই প্রিয় বাংলা ভাষা সেই সব ভাষা শহিদ্দের প্রতি,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/musolmaneid_segment_0.wav,মুসলমানের সবচেয়ে আনন্দের দিন হইলো ঈদের দিন। বছরে দুই দিন ঈদ অয়।,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/musolmaneid_segment_1.wav,অয়। এক মাস রোযার শেষে আইয়ে ঈদুল ফিতর। যারা রোজা তারা আল্লাহর হুকুমে,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/musolmaneid_segment_2.wav,এক মাস রোযা রাখে এদিনগি হেতাগোন লাই,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/musolmaneid_segment_3.wav,সবচাইতে আনন্দের। আর হচ্ছে ঈদুল আযহা বা কোরবানির ঈদ। হযরত,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/musolmaneid_segment_4.wav,"ইবরাহীম (আ:)রে আল্লাহ কইছে, 'তোয়ার সবচাইতে প্রিয় জিনিস কোরবানী করো।",,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/musolmaneid_segment_5.wav,"ইবরাহীম (আ:) ভাবি দেইখলেন, ফুত্রের চেয়ে ফ্রিয় আর কিছু নেই হেতার কাছে।",,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/musolmaneid_segment_6.wav,হেতার কাছে। তিনি ফুত্রকে শোনালেইন আল্লাহর হুকুম।,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/musolmaneid_segment_7.wav,"ইসমাঈল (আ:) হিতারে হিতারে তাগিদ দি কইছেন, 'তবে আর দেরি করো",,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/musolmaneid_segment_8.wav,করেন কিল্লাই? জলদি অ্যাঁরে কোরবানি করার ব্যবস্থা করেন।' আল্লাহর,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/musolmaneid_segment_9.wav,হুকুম মানার ব্যাপারে হিতা-হুত্রের এই যে আকুলতা এই কথা স্মরণ,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/musolmaneid_segment_10.wav,করি হালন করা হয় ঈদুল আযহা বা কোরান কোরবানীর ঈদ। যিনি,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/musolmaneid_segment_11.wav,যিনি যত বেশি আল্লাহর হুকুম পালন করেন তার কাছে এই ঈদ তত বেশি আনন্দময়।,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/musolmaneid_segment_12.wav,এরুকমই এক ঈদের দিন। মদিনার ঘরে ঘরে খুশির জোয়ার বইছে। মহানবী (সা:),,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/musolmaneid_segment_13.wav,মহানবী (সা:) নির্দেশ রটইছেন,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/musolmaneid_segment_14.wav,সবাইকে ফিতরা দিতে অইবো। ফিতরা মানে নির্দিষ্ট ফরিমান অর্থ অন্যে,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/musolmaneid_segment_15.wav,রে দান করা। এর ফলে অর্থ শুধুমাত্র ধনীদের হাতেই খালি জমা হয়,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/musolmaneid_segment_16.wav,"রয় না, গরীবরাও প্রচুর অর্থ হাইল। হেতারাও সুযোগ হাইল পছন্দমত কেনাকাটার।",,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/musolmaneid_segment_17.wav,কাটার। ফলে বেগগুন এ আনন্দিত। ঈদের নামায শেষে মহানবী (সা:),,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/musolmaneid_segment_18.wav,বেকগুন সাথে বেকগুন লগে কোলাকুলি কইরলেন। কোলাকুলি শেষে সবাই বাড়ির পথ ধইরলো।,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/musolmaneid_segment_19.wav,মহানবীও চইললেন বাড়ির পানে। হঠাৎ কারো কান্নার আওয়াজ ভাসি আইলো ইয়ার কানে,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/musolmaneid_segment_20.wav,কানে। থমকে দাঁড়াইলেন হিয়ান। যিয়ানে তুন কান্নার আওয়াজ আইসিল,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/musolmaneid_segment_21.wav,"হিয়ানে তুন আগাই গেসিলেন, গিয়া দেইখলেন মলিন পোশাকের এক কিশোর বসি বসি কাঁনদে",,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/musolmaneid_segment_22.wav,দয়াল নবীর দয়া হইলো।,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/musolmaneid_segment_23.wav,ছেলে ইগার কাছে এগিয়ে গেসেন মাথায় হাত বুলাই আদর কইরলেন।,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/musolmaneid_segment_24.wav,আদর হাই ছেলে ইগার কানা আরো কান্না আরো বাড়ি গেছে। তিনি ছেলের কাছে,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/musolmaneid_segment_25.wav,"জানতে চেয়ে ছেলেটি কইছে যে, 'আইজকা ঈদ। মানুষের",,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/musolmaneid_segment_26.wav,মনে কত আনন্দ। সবাই নতুন জামা কাপড় পরে। মা-বাবা আদর করে সন্তানদের। কিন্তু অ্যাঁর,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/musolmaneid_segment_27.wav,অ্যাঁরে আদর করার কেউ নেই। অ্যাঁর একটু খোঁজ নেয়ারও কেউ নেই দুনিয়ায়। অ্যাঁর বাফ নাই,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/musolmaneid_segment_28.wav,মাও নাই। আই যে ইয়াতিম। কিশোরের কথা শুনি নবীর চোখে ফানি চলি আইল ।,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/musolmaneid_segment_29.wav,আহারে এই ছেলের মত আরো না জানি কত মায়ের সন্তান ঈদের,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/musolmaneid_segment_30.wav,আনন্দ তুন বঞ্চিত।,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/musolmaneid_segment_31.wav,আই যদি তাদের খবর হাইতাম! যদি হেতাগো মুখে ফোটাইতে হাইরতাম হাসি। হেদিন,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/musolmaneid_segment_32.wav,কিশোরের লগে নি বাড়ি ফিরলেন।,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/musolmaneid_segment_33.wav,"মা আয়েশার (রা:) হাতে ছেলেটারে তুলে দি কইছেন , 'এ এক",,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/musolmaneid_segment_34.wav,ও শহীদের সন্তান। মা-বাফ কেউ মা-বাফ কেউ নেই। আজ তুন তুইয়ি ওর মা।,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/musolmaneid_segment_35.wav,মা আয়েশা (রা:) ছিলেন নবীর সহধর্মিনি।,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/musolmaneid_segment_36.wav,হিগা ছেলের বুক এইটারে বুকে টানি নিলেন। নিজ হাতে গোসল করাইলেন। নতুন জামা আনি,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/musolmaneid_segment_37.wav,ফরতে দিলেন। ভালবাসা হাই কিশোরগার মন ভালা হই গেল। হেতার মুখে ফু,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/musolmaneid_segment_38.wav,ফুটলো মধুর হাসি। হেতে ভুলে গেল হেতের দুঃখের কথা।,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/musolmaneid_segment_39.wav,ভুলি গেছে যে সে হেতে এক অনাথ শিশু। এ দুনিয়ায় অউনকা,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/musolmaneid_segment_40.wav,হেতেও ভালবাসার মত মানুষ আছে। আদর করার লোক আছে,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/musolmaneid_segment_41.wav,এ কথা মনে হইতেই হেতার মুখ জুড়ি হইড়লো হাসি। সে আনন্দে কই উইঠলো- ঈদ মোবারক।,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/honourspass_segment_0.wav,অনার্স হাস করিও এক হোলা দীর্ঘদিন ধরি চাকরি হায়ের না,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/honourspass_segment_1.wav,হঠাৎ একদিন চিড়িয়াখানার মইধ্যে হেতের এককান চাকরি হই গেছে। চিড়িয়াখা,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/honourspass_segment_2.wav,খানার বাঘ ইগা হঠাৎ মরি যানে খাঁচা ইগা খালি হই পড়ি আছে।,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/honourspass_segment_3.wav,কর্তৃপক্ষ কইছে তুই যদি খাঁচার ভেতর একটা বাঘের পো,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/honourspass_segment_4.wav,পোষাক হরি বাঘের মত তর্জন গর্জন দিতে হারোস তাইলে মাসে,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/honourspass_segment_5.wav,আট হাজার ট্যাকা হাইবি। বেকার হোলা ইগা তাতেই রাজি ঐ গেছে হত,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/honourspass_segment_6.wav,প্রত্যেকদিন চিড়িয়াখানা খোলার আগে হেতে বাঘের পোষাক হরি খাঁচার ভিতর ঢুকে,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/honourspass_segment_7.wav,থাকে। দর্শক আইলে হেটাগরে তর্জন- গর্জন ও আরো,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/honourspass_segment_8.wav,নানা কায়দা-কুসরত দেখাইয়া হেতে ভীষণ আনন্দ দেয়।,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/honourspass_segment_9.wav,দেখতে চিড়িয়াখানার মেলা দর্শক বাড়ি গেছে। ইগার খাঁচার ইগার সামনে মেলা,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/honourspass_segment_10.wav,ভিড়। চিড়িয়াখানা কর্তৃপক্ষও এগুন খুশি হই বেতন বাড়ায়,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/honourspass_segment_11.wav,দিছে। ভালাই চলের দিন হঠাৎ একদিন হই গেছে বি,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/honourspass_segment_12.wav,বিপদ…!!! বাঘের খাঁচার লগেই ছিল সিংহের খাঁচা ইগা। দুগা খাঁচার,,,,,,
